-31.149696 0
-15.13802 0
-7.663161 0
-12.165543 0
-5.5593195 0
-8.889715 0
-11.581461 0
-11.743656 0
-18.332615 0
-14.88097 0
-13.152367 0
-15.988249 0
-12.688159 0
-26.707043 0
-6.9385433 0
-21.328663 0
-29.783993 0
-15.346952 0
-18.582188 0
-15.95215 0
-10.541481 0
-11.289536 0
-23.35294 0
-23.364265 0
-13.074089 0
-31.071945 0
-14.635206 0
-2.5637896 0
-13.220689 0
-13.648459 0
-20.698847 0
-18.589989 0
-25.387932 0
-12.251083 0
-11.575813 0
-10.584726 0
-12.645754 0
-6.5708113 0
-12.2856045 0
-21.328781 0
-9.146429 0
-16.573303 0
-14.478098 0
-27.431559 0
-16.471773 0
-16.737253 0
-15.45414 0
-22.655499 0
-13.40608 0
-13.278952 0
-21.728504 0
-18.671173 0
-18.918896 0
-12.81355 0
-13.860724 0
-14.843256 0
-19.11915 0
-14.794413 0
-10.693516 0
-13.390131 0
-11.785915 0
-11.224855 0
-9.193699 0
-13.994197 0
-9.12178 0
-16.536251 0
-21.912186 0
9.679882 1
-14.948612 0
-14.290882 0
-17.256844 0
-30.290226 0
-28.614334 0
-12.711169 0
-15.282561 0
4.737053 1
-15.593751 0
-7.1176796 0
-17.973642 0
-14.171991 0
2.2723372 1
-11.897884 0
-16.488579 0
-10.980406 0
-14.385679 0
-12.654211 0
-16.12849 0
-23.247349 0
-25.310307 0
-0.36846232 0
-12.391142 0
-5.7342587 0
-8.936604 0
-16.062569 0
-16.154959 0
-15.010378 0
-14.057284 0
-14.405607 0
-15.495008 0
-21.382908 0
-14.156113 0
-15.047259 0
-17.735027 0
-12.734453 0
-8.358662 0
-8.674689 0
-13.016352 0
-6.116419 1
-16.108366 0
-23.11781 0
-21.971409 0
-15.680357 0
-15.508389 0
-17.951473 0
-13.744216 0
-10.8055315 0
-14.192171 0
-21.044624 0
-14.21883 0
-15.184172 0
-14.196156 0
-15.730563 0
-12.219829 0
-13.898187 0
-10.593349 0
-15.828539 0
-13.888452 0
-12.896183 0
4.8980026 1
-16.829258 0
-25.766193 0
-22.451387 0
-9.786511 0
11.547358 1
-23.053934 0
-15.10207 0
-22.19439 0
-12.258355 0
-17.987587 0
-6.058256 1
-32.130207 0
-11.411964 0
-11.632043 0
-22.128462 0
-10.877605 0
-15.563985 0
-23.408484 0
-18.288403 0
0.6063159 0
-12.637251 0
-11.721769 0
-13.86184 0
-14.871279 0
-2.4292378 1
-24.806656 0
-3.6659749 1
-25.42857 0
-15.197073 0
-15.718431 0
-12.534615 0
-14.583696 0
-9.87273 0
-17.07291 0
-12.249167 0
-19.822645 0
-10.448891 0
-14.7685795 0
-19.462626 0
7.780532 1
-10.397032 0
-10.136677 0
-19.096622 0
-8.590735 0
-16.485445 0
-17.564003 0
-31.400702 0
-7.5666876 0
-33.5943 0
-11.60034 0
-13.477619 0
-20.322655 0
-13.554956 0
-9.252001 0
-17.289875 0
-12.191093 0
-32.851353 0
-20.19519 0
-17.46988 0
-23.923512 0
-10.173675 0
-19.535107 0
-14.836983 0
-4.3309283 1
-16.379168 0
-15.866171 0
-24.905502 0
-27.322964 0
-20.147663 0
-17.224503 0
-22.1675 0
12.8068495 1
-7.872829 0
-20.969976 0
-16.022034 0
-14.445742 0
-19.068974 0
-8.150402 0
-12.112635 0
-19.208946 0
-13.041491 0
-0.34181303 1
-25.446114 0
-12.874126 0
-22.46143 0
-15.341162 0
-16.426525 0
-9.418475 0
-11.754525 0
-8.317779 0
-19.71716 0
-13.308207 0
-12.94068 0
-11.45868 0
-12.620096 0
-10.946754 0
-17.986126 0
-12.932646 0
-14.774164 0
-10.468021 0
-20.2865 0
-7.6128263 0
-11.012548 0
-14.404196 0
-18.779404 0
9.194225 1
-9.378893 0
-12.910082 0
-17.108376 0
-15.624641 0
-15.983257 0
-12.296059 0
-10.590006 0
-25.052204 0
10.663719 1
6.478798 1
-16.690928 0
-9.918171 0
-17.971565 0
-18.692566 0
-24.444698 0
-12.830063 0
-19.059063 0
-7.3245654 0
-19.873219 0
-23.163918 0
-26.974691 0
-13.139931 0
5.4777737 1
-6.6740866 0
11.123512 1
-13.760617 0
-9.811434 0
-22.75343 0
-13.0466 0
7.759693 1
-12.005657 0
-22.861908 0
-23.987255 0
-25.225208 0
-12.75804 0
-5.9888177 0
-13.063566 0
-11.022298 0
-12.267455 0
-5.005843 0
-13.69593 0
6.8349247 1
-10.485026 0
-9.114935 0
-6.1620665 0
9.139063 1
-13.0782585 0
-15.799244 0
-12.458553 0
-10.533928 0
-24.30349 0
-12.542381 0
-22.048096 0
-29.44615 0
-19.772898 0
-0.12481594 0
5.3153644 1
-11.776503 0
-24.949589 0
-13.460274 0
7.836972 1
-26.584187 0
-14.893364 0
-4.0330734 1
-28.364292 0
10.798433 1
-11.448216 0
-25.676773 0
-9.014757 0
-20.982864 0
5.319809 1
-11.858255 0
-12.720823 0
-8.241187 0
-16.13546 0
-15.092554 0
-22.117825 0
-19.901783 0
-11.304479 0
-17.238544 0
-21.39367 0
-7.2032585 0
-8.644112 0
-10.893211 0
-10.403957 0
-23.346434 0
-15.853477 0
-20.044868 0
-20.334167 0
-20.131933 0
14.3838005 1
-12.89089 0
-9.929008 0
-8.908221 0
-20.695091 0
-11.589397 0
-6.5797477 0
-17.246296 0
-10.399885 0
-20.852789 0
-14.142378 0
-14.200403 0
-10.638183 0
-12.495556 0
11.355171 1
-29.261162 0
-22.48706 0
9.5974865 1
7.1323442 1
-27.485783 0
-20.684223 0
-4.4379883 0
14.051833 1
-26.09827 0
-33.186584 0
10.7535095 1
-6.9071007 0
-16.977901 0
-20.815086 0
9.516184 1
-22.499088 0
-5.750538 0
-10.557199 0
-15.080574 0
-15.15588 0
9.547793 1
-21.710625 0
-20.34653 0
-9.748742 0
-15.888813 0
10.002773 1
-11.214815 0
-12.505965 0
-18.418179 0
-12.2381315 0
-13.90978 0
14.384306 1
11.736612 1
-12.181757 0
-6.8458524 0
-11.388929 0
-26.000586 0
10.843468 1
-9.494483 0
-20.640276 0
-1.9663484 1
3.481257 1
-15.9919815 0
2.8852184 1
-12.4942875 0
-12.6123905 0
-6.081942 0
-27.737827 0
-11.196192 0
-6.053207 0
-15.426777 0
-18.732325 0
-13.882156 0
-26.236519 0
-22.452322 0
-23.446705 0
-20.721659 0
-22.704502 0
-13.471865 0
-23.67096 0
-5.4660416 0
-8.890106 0
-25.152737 0
-13.805533 0
-20.907993 0
-12.061342 0
-11.283341 0
-21.988495 0
-10.57104 0
-11.788366 0
-13.210754 0
-22.094952 0
-11.526686 0
-12.001642 0
-7.521452 0
-14.458038 0
-18.347942 0
-10.5578575 0
6.3030643 1
-18.168793 0
-12.356882 0
-17.112541 0
-10.690655 0
-17.299658 0
-9.620138 0
-6.7866435 0
-5.8299685 0
-15.000254 0
-12.314583 0
-12.155558 0
-14.446512 0
-11.336079 0
-9.9951515 0
-22.631548 0
-24.315247 0
-12.139694 0
-17.41504 0
-19.249031 0
1.0356194 1
-14.398367 0
-28.39804 0
-15.873665 0
-15.502737 0
-10.639506 0
-24.640263 0
-25.713127 0
12.092672 1
-14.497152 0
-38.485573 0
-12.120766 0
-9.069405 0
-9.772816 0
7.0549154 1
-19.585917 0
-12.609707 0
-10.451906 0
10.751867 1
-9.304949 0
-15.771814 0
-7.914093 0
-18.923706 0
-15.295847 0
-16.717625 0
-23.27818 0
-16.335907 0
-9.947955 0
-10.185543 0
-12.302124 0
-21.245 0
-23.819336 0
-14.47002 0
-22.793644 0
-32.576714 0
-21.441545 0
-13.3852215 0
-21.66868 0
-9.781624 0
-4.842447 0
-9.14297 0
-9.964788 0
-13.05982 0
-14.824646 0
-17.499014 0
-15.050749 0
-16.20767 0
-15.507706 0
5.1937966 1
-15.476101 0
-11.75494 0
-14.583014 0
-14.408361 0
-10.796995 0
-11.42071 0
-10.8992405 0
-15.329903 0
-14.40847 0
-12.4641075 0
-17.798813 0
-9.455539 0
6.154202 1
-12.792336 0
-15.672712 0
-13.627491 0
-17.049038 0
-10.078354 0
-11.35477 0
-4.8804083 0
-18.323784 0
-13.458366 0
-8.260419 0
11.3605385 1
-20.61013 0
-23.004091 0
-25.265837 0
-5.675595 0
-13.831368 0
-13.206532 0
-11.2963505 0
-21.650486 0
-10.232382 0
-14.840742 0
-16.523035 0
-19.507166 0
-18.26239 0
-15.763563 0
-11.209906 0
-15.182697 0
-18.047985 0
-19.317608 0
-19.63206 0
-12.134937 0
-22.566475 0
-24.420406 0
-14.295784 0
-16.942116 0
7.3617506 1
-7.6284027 0
-15.367113 0
-20.591843 0
-12.422412 0
13.793454 1
-11.270021 0
-14.413713 0
-9.880838 0
-6.2026186 0
-21.258 0
-3.4973295 1
-21.525906 0
-8.960239 0
-17.519363 0
-20.061562 0
-26.740822 0
-21.859737 0
-11.937173 0
-20.521671 0
-32.302616 0
-7.6273913 0
-23.8371 0
-13.636147 0
-12.636576 0
-18.448603 0
-27.443844 0
-9.948408 0
-21.852861 0
-18.274235 0
-23.404179 0
-12.601501 0
-12.5664215 0
-26.77396 0
-6.7639275 0
-37.72061 0
-10.119814 0
-18.057705 0
-20.74448 0
11.769755 1
-18.328373 0
5.1052685 1
-16.38095 0
-18.383663 0
-25.80938 0
-10.570308 0
-6.1755714 0
-13.889096 0
-18.602474 0
-9.778349 0
-15.347753 0
-18.043858 0
-15.084871 0
-5.171668 0
-15.947323 0
9.051162 1
-16.745426 0
-22.485735 0
-13.575071 0
-12.489114 0
5.6604013 1
-13.661384 0
-14.584024 0
-18.149017 0
-21.31403 0
-18.29705 0
-20.328869 0
-15.659521 0
-20.366415 0
-7.841276 1
-12.744316 0
-14.256821 0
-17.164429 0
-24.408585 0
-33.357132 0
-15.635166 0
-20.80674 0
-11.647145 0
-13.375706 0
-14.244413 0
-24.809292 0
-12.926439 0
-11.369541 0
-13.434448 0
-14.098309 0
-21.1315 0
-21.837128 0
-14.070435 0
10.7375965 1
-15.187411 0
-20.963272 0
-10.550653 0
-0.15301538 0
10.600689 1
-23.11811 0
1.5245152 1
-8.776075 0
-13.976584 0
-23.23695 0
-23.842342 0
-14.622114 0
-14.768909 0
-14.415821 0
-17.004965 0
-20.239168 0
-11.251104 0
-12.216723 0
-11.081911 0
-14.243071 0
-6.0291033 0
-18.067432 0
-21.829659 0
-22.253412 0
-12.560837 0
9.9289465 1
-17.072186 0
-15.880341 0
-15.854124 0
0.29740995 1
-2.9511414 1
-17.026695 0
-23.764603 0
-13.58099 0
4.407404 1
-9.753063 0
-22.987501 0
-23.042095 0
-15.296029 0
-12.748055 0
-13.627198 0
-5.769418 0
8.880085 1
-9.134797 0
-24.161072 0
-6.8307323 0
-23.349323 0
10.990078 1
-1.9010091 0
-13.985303 0
-17.562298 0
-18.57433 0
8.587589 1
-5.1379476 0
-20.027885 0
-13.898507 0
-14.496201 0
-20.04599 0
-16.109 0
-15.216522 0
-4.5139027 0
0.81362253 1
-15.738438 0
-16.950867 0
-16.317802 0
-15.603458 0
-13.571245 0
-19.3901 0
-7.0965824 0
-25.349255 0
-8.219545 0
-20.640423 0
-1.6941164 0
-5.409256 0
-14.933865 0
-21.871891 0
-28.73043 0
-14.563656 0
-22.672102 0
-13.8747835 0
7.2442474 1
-6.1883183 0
-2.8376498 0
-16.877687 0
-14.718937 0
-21.481682 0
-10.242966 0
-17.30299 0
-11.525627 0
-16.774187 0
-7.790515 0
-11.8130665 0
8.423767 1
-11.467029 0
-17.273064 0
-13.3821945 0
-9.321488 0
-15.344065 0
-17.603092 0
-15.59637 0
-20.469624 0
-16.28278 0
-11.722118 0
-4.7967105 0
12.318274 1
-18.304607 0
-16.143959 0
-13.8991375 0
-10.548365 0
-11.69887 0
-16.582716 0
-33.32863 0
-13.212702 0
-9.75439 0
-17.425888 0
-16.776907 0
-11.393936 0
-12.276948 0
-11.654901 0
-12.059025 0
-27.644894 0
-17.44994 0
-13.758281 0
-14.847933 0
-6.0566993 1
-29.247047 0
9.510378 1
-12.375248 0
-19.491787 0
-15.279614 0
-12.244887 0
-12.361132 0
-4.307336 1
-17.377916 0
-6.0930524 0
-12.796071 0
-13.800895 0
-12.075373 0
-6.4951196 0
-17.120502 0
-6.714612 0
10.788122 1
-26.944452 0
-9.8993 0
-15.769779 0
-13.601585 0
-13.905139 0
-7.749569 0
-17.485722 0
-13.274496 0
-16.35847 0
8.983248 1
-13.599648 0
-12.675658 0
-27.05569 0
-22.583977 0
-14.764278 0
-12.384094 0
-16.862268 0
-14.119528 0
-12.177378 0
-17.98518 0
-19.675655 0
-14.564959 0
6.1565027 1
-25.020306 0
-11.511639 0
-23.367615 0
-20.403225 0
-12.401939 0
-23.168427 0
-21.488205 0
-8.522255 0
-24.467983 0
-12.25225 0
-16.665878 0
-13.12731 0
-15.293148 0
-16.518538 0
-10.30101 0
-9.870234 0
11.171831 1
-9.647606 0
-12.901529 0
-13.749276 0
-13.305618 0
-18.37312 0
-17.97351 0
-28.352425 0
-14.497885 0
-9.129824 0
-15.107586 0
0.013186276 0
-13.686993 0
-10.245845 0
-16.595436 0
-24.60054 0
-26.70126 0
-22.461128 0
-11.375436 0
-15.519054 0
13.267658 1
-15.678192 0
-18.771196 0
-12.378582 0
3.7401469 1
0.92630756 1
-8.806959 0
-11.853806 0
-14.5013275 0
-28.487791 0
-5.81728 0
-17.35818 0
-17.974314 0
-11.31244 0
-16.145699 0
-10.676325 0
-21.719112 0
-26.432306 0
9.532257 1
-14.052848 0
-9.904856 0
-20.83654 0
-11.167356 0
-29.64132 0
-3.2262437 0
-2.6189504 1
-9.352643 0
-26.031738 0
-13.937621 0
-14.504066 0
-23.74736 0
-17.738617 0
8.720931 1
-9.009489 0
-23.11901 0
11.541204 1
-17.068703 0
-11.239336 0
-14.773262 0
-13.665481 0
-24.657616 0
-12.173927 0
-10.993191 0
2.53474 1
3.7938309 0
-28.55019 0
-24.89615 0
-4.5311055 0
-13.164246 0
-20.327284 0
13.098356 1
-13.112244 0
-11.929976 0
-12.3116 0
-24.371088 0
-16.95034 0
-24.3194 0
-20.33437 0
-2.849131 0
-12.389256 0
-16.303215 0
-4.6774507 0
-2.7523305 1
-17.10859 0
-6.7127247 0
-6.378996 1
-15.155457 0
-13.014978 0
-22.425941 0
-9.819661 0
-12.210097 0
-10.961472 0
-11.971746 0
-13.574152 0
-5.670515 0
-3.4197145 0
-13.7106495 0
11.059465 1
-11.86179 0
-14.058398 0
-21.84542 0
-12.602392 0
12.051612 1
-11.262257 0
-6.9664946 0
-16.309057 0
-29.507643 0
-24.843761 0
-10.213602 0
-13.607126 0
-16.675709 0
10.465759 1
-10.840336 0
-5.8474655 1
11.87357 1
-9.084258 0
-12.827205 0
-3.9726963 1
-15.425238 0
-10.493161 0
-5.4388094 0
-11.55649 0
-24.386223 0
-13.817498 0
-14.655657 0
-9.006138 0
12.601517 1
-31.46539 0
-19.145199 0
-12.17841 0
-9.704507 0
-12.21671 0
-16.105362 0
-21.226295 0
-10.169287 0
-8.562019 0
-10.775764 0
-10.505957 0
-15.069763 0
-17.656918 0
-12.603983 0
-19.761267 0
-23.332214 0
-16.846083 0
-22.30352 0
-13.372635 0
-10.465122 0
-4.066609 0
-12.696183 0
-6.5908823 0
-13.349079 0
-15.431772 0
-13.229095 0
-9.590769 0
-21.02302 0
-15.53297 0
-2.996703 0
-11.189569 0
-18.456148 0
-14.316401 0
-21.966255 0
-19.039982 0
-10.432019 0
-6.326874 0
2.9085875 1
-23.587498 0
-23.925344 0
-16.49877 0
14.778099 1
-7.3544397 0
-29.824108 0
19.397709 1
-14.810616 0
-14.846737 0
-11.43736 0
-5.391733 0
-12.381802 0
-17.008024 0
-14.157225 0
-7.8290424 0
-11.434921 0
-30.891808 0
-16.146114 0
-19.292065 0
-27.298542 0
3.4118962 1
-5.7181168 0
-14.310057 0
-10.181034 0
15.814138 1
-15.648184 0
-16.214417 0
-11.216944 0
-7.445471 0
-9.4771 0
10.4554825 1
-11.764593 0
-2.2091258 1
-12.880104 0
-15.287705 0
-29.911316 0
-16.73 0
-15.367716 0
-4.4578876 1
